mets,InChIKeys,InChIs,SMILES
q10h2,InChIKey=QNTNKSLOFHEFPK-UPTCCGCDSA-N,"InChI=1S/C59H92O4/c1-44(2)24-15-25-45(3)26-16-27-46(4)28-17-29-47(5)30-18-31-48(6)32-19-33-49(7)34-20-35-50(8)36-21-37-51(9)38-22-39-52(10)40-23-41-53(11)42-43-55-54(12)56(60)58(62-13)59(63-14)57(55)61/h24,26,28,30,32,34,36,38,40,42,60-61H,15-23,25,27,29,31,33,35,37,39,41,43H2,1-14H3/b45-26+,46-28+,47-30+,48-32+,49-34+,50-36+,51-38+,52-40+,53-42+",Oc1c(C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)\C)\C)c(c(O)c(OC)c1OC)C
r1p,InChIKey=YXJDFQJKERBOBM-TXICZTDVSA-L,"InChI=1S/C5H11O8P/c6-1-2-3(7)4(8)5(12-2)13-14(9,10)11/h2-8H,1H2,(H2,9,10,11)/p-2/t2-,3-,4-,5-/m1/s1",C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O
r5p,InChIKey=KTVPXOYAKDPRHY-NEEWWZBLSA-L,"InChI=1S/C5H11O8P/c6-3-2(1-12-14(9,10)11)13-5(8)4(3)7/h2-8H,1H2,(H2,9,10,11)/p-2/t2-,3-,4-,5+/m0/s1",C([C@H]1[C@@H]([C@@H]([C@H](O)O1)O)O)OP(=O)([O-])[O-]
retinal,InChIKey=NCYCYZXNIZJOKI-OVSJKPMPSA-N,"InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,15H,7,10,14H2,1-5H3/b9-6+,12-11+,16-8+,17-13+",C1C(C(=C(CC1)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C)(C)C
retinal_11_cis,InChIKey=NCYCYZXNIZJOKI-IOUUIBBYSA-N,"InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,15H,7,10,14H2,1-5H3/b9-6-,12-11+,16-8+,17-13+",C1CCC(=C(C1(C)C)/C=C/C(=C/C=C\C(=C\C=O)\C)/C)C
retinol,InChIKey=FPIPGXGPPPQFEQ-OVSJKPMPSA-N,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3/b9-6+,12-11+,16-8+,17-13+",C1(C(=C(CCC1)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C)(C)C
retinol_cis_11,InChIKey=FPIPGXGPPPQFEQ-IOUUIBBYSA-N,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3/b9-6-,12-11+,16-8+,17-13+",C1CC(C(=C(C1)C)/C=C/C(=C/C=C\C(=C\CO)\C)/C)(C)C
ru5p_D,InChIKey=FNZLKVNUWIIPSJ-UHNVWZDZSA-L,"InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/p-2/t4-,5+/m1/s1",C(C(=O)[C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O
s7p,InChIKey=JDTUMPKOJBQPKX-GBNDHIKLSA-L,"InChI=1S/C7H15O10P/c8-1-3(9)5(11)7(13)6(12)4(10)2-17-18(14,15)16/h4-8,10-13H,1-2H2,(H2,14,15,16)/p-2/t4-,5-,6-,7+/m1/s1",C(C(=O)[C@H]([C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)O)O
saccrp_L,InChIKey=ZDGJAHTZVHVLOT-YUMQZZPRSA-M,"InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/p-1/t7-,8-/m0/s1",C(CCN[C@@H](CCC(=O)[O-])C(=O)O)C[C@@H](C(=O)O)N
sbt_D,InChIKey=FBPFZTCFMRRESA-JGWLITMVSA-N,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",C(O)[C@H]([C@@H](O)[C@@H]([C@H](CO)O)O)O
selmeth,InChIKey=RJFAYQIBOAGBLC-BYPYZUCNSA-N,"InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1",[C@H](CC[Se]C)(C(=O)O)N
ser_L,InChIKey=MTCFGRXMJLQNBG-REOHCLBHSA-N,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",C(=O)([C@H](CO)N)O
serglyglu,InChIKey=MIJWOJAXARLEHA-PHDIDXHHSA-M,"InChI=1S/C10H17N3O7/c11-5(4-14)9(18)12-3-7(15)13-6(10(19)20)1-2-8(16)17/h5-6,14H,1-4,11H2,(H,12,18)(H,13,15)(H,16,17)(H,19,20)/p-1/t5-,6-/m1/s1",C(CC(=O)O)[C@H](C(=O)O)N=C(CN=C([C@@H](CO)N)O)[O-]
sl_L,InChIKey=CQQGIWJSICOUON-UWTATZPHSA-L,"InChI=1S/C3H6O6S/c4-2(3(5)6)1-10(7,8)9/h2,4H,1H2,(H,5,6)(H,7,8,9)/p-2/t2-/m1/s1",C([C@H](C(=O)[O-])O)S(=O)(=O)[O-]
so4,InChIKey=QAOWNCQODCNURD-UHFFFAOYSA-L,"InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",S(=O)(=O)([O-])[O-]
sphgn,InChIKey=OTKJDMGTUTTYMP-ZWKOTPCHSA-O,"InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3/p+1/t17-,18+/m0/s1",CCCCCCCCCCCCCCC[C@H]([C@H](CO)[NH3+])O
sphings,InChIKey=WWUZIQQURGPMPG-KRWOKUGFSA-O,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h14-15,17-18,20-21H,2-13,16,19H2,1H3/p+1/b15-14+/t17-,18+/m0/s1",CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)[NH3+])O
sphmyln_hs,InChIKey=CSURBFNJGNBURS-AHHYHCMUSA-P,"InChI=1S/C28H58N3O6P/c1-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(32)26(29-28(33)24-31(5,6)7)25-37-38(34,35)36-23-22-30(2,3)4/h20-21,26-27,32H,8-19,22-25H2,1-7H3/p+2/b21-20+/t26-,27+/m0/s1",CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)(O)OCC[N+](C)(C)C)N=C(C[N+](C)(C)C)O)O
spmd,InChIKey=ATHGHQPFGPMSJY-UHFFFAOYSA-Q,"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2/p+3",C(CC[NH2+]CCC[NH3+])C[NH3+]
sprm,InChIKey=PFNFFQXMRSDOHW-UHFFFAOYSA-R,"InChI=1S/C10H26N4/c11-5-3-9-13-7-1-2-8-14-10-4-6-12/h13-14H,1-12H2/p+4",C(CC[NH2+]CCC[NH3+])C[NH2+]CCC[NH3+]
srtn,InChIKey=QZAYGJVTTNCVMB-UHFFFAOYSA-O,"InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2/p+1",c1cc2c(cc1O)c(CC[NH3+])c[nH]2
stcoa,InChIKey=SIARJEKBADXQJG-LFZQUHGESA-J,"InChI=1S/C39H70N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-30(48)67-23-22-41-29(47)20-21-42-37(51)34(50)39(2,3)25-60-66(57,58)63-65(55,56)59-24-28-33(62-64(52,53)54)32(49)38(61-28)46-27-45-31-35(40)43-26-44-36(31)46/h26-28,32-34,38,49-50H,4-25H2,1-3H3,(H,41,47)(H,42,51)(H,55,56)(H,57,58)(H2,40,43,44)(H2,52,53,54)/p-4/t28-,32-,33-,34+,38-/m1/s1",CCCCCCCCCCCCCCCCCC(=O)SCCN=C(CCN=C([C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@H](n2cnc3c(N)ncnc23)O1)O)OP(=O)([O-])[O-])O)[O-])[O-]
succ,InChIKey=KDYFGRWQOYBRFD-UHFFFAOYSA-L,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",C(CC(=O)[O-])C(=O)[O-]
succoa,InChIKey=VNOYUJKHFWYWIR-RJPVGMBJSA-I,"InChI=1S/C25H40N7O19P3S/c1-25(2,20(38)23(39)28-6-5-14(33)27-7-8-55-16(36)4-3-15(34)35)10-48-54(45,46)51-53(43,44)47-9-13-19(50-52(40,41)42)18(37)24(49-13)32-12-31-17-21(26)29-11-30-22(17)32/h11-13,18-20,24,37-38H,3-10H2,1-2H3,(H,27,33)(H,28,39)(H,34,35)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/p-5/t13-,18-,19-,20+,24-/m0/s1",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1[C@@H]([C@@H]([C@@H](n2cnc3c(N)ncnc23)O1)O)OP(=O)([O-])[O-])[C@@H](C(=NCCC(=NCCSC(=O)CCC(=O)[O-])[O-])[O-])O
sucsal,InChIKey=UIUJIQZEACWQSV-UHFFFAOYSA-M,"InChI=1S/C4H6O3/c5-3-1-2-4(6)7/h3H,1-2H2,(H,6,7)/p-1",C(CC(=O)[O-])C=O
tag_hs,,"",C(OC(=O)*)C(OC(=O)*)COC(=O)*
taur,InChIKey=XOAAWQZATWQOTB-UHFFFAOYSA-N,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)",C(N)CS(=O)(=O)O
tdcoa,InChIKey=DUAFKXOFBZQTQE-IXZUJZTPSA-J,"InChI=1S/C35H62N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-26(44)63-19-18-37-25(43)16-17-38-33(47)30(46)35(2,3)21-56-62(53,54)59-61(51,52)55-20-24-29(58-60(48,49)50)28(45)34(57-24)42-23-41-27-31(36)39-22-40-32(27)42/h22-24,28-30,34,45-46H,4-21H2,1-3H3,(H,37,43)(H,38,47)(H,51,52)(H,53,54)(H2,36,39,40)(H2,48,49,50)/p-4/t24-,28-,29-,30+,34-/m0/s1",CCCCCCCCCCCCCC(=O)SCCN=C(CCN=C([C@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1[C@@H]([C@@H]([C@@H](n2cnc3c(N)ncnc23)O1)O)OP(=O)([O-])[O-])O)[O-])[O-]
thbpt,InChIKey=FNKQXYHWGSIFBK-RPDRRWSUSA-N,"InChI=1S/C9H15N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h3-4,6,12,15-16H,2H2,1H3,(H4,10,11,13,14,17)/t3-,4+,6-/m0/s1",O=c1nc(N)[nH]c2c1N[C@@H]([C@H]([C@H](C)O)O)CN2
thbpt4acam,InChIKey=KJKIEFUPAPPGBC-XXKOCQOQSA-N,"InChI=1S/C9H15N5O4/c1-3(15)5(16)4-2-11-6-9(18,14-4)7(17)13-8(10)12-6/h3-5,14-16,18H,2H2,1H3,(H3,10,11,12,13,17)/t3-,4+,5-,9-/m0/s1",O[C@@]12C(=O)N=C(N)N=C2NC[C@H]([C@H]([C@H](C)O)O)N1
thcholst,InChIKey=USFJGINJGUIFSY-XZULNKEGSA-N,"InChI=1S/C27H46O4/c1-16(15-28)6-5-7-17(2)20-8-9-21-25-22(14-24(31)27(20,21)4)26(3)11-10-19(29)12-18(26)13-23(25)30/h15-25,29-31H,5-14H2,1-4H3/t16?,17-,18+,19-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1",[C@H]12[C@H]3[C@@]([C@H](CC3)[C@@H](CCCC(C=O)C)C)([C@H](C[C@@H]1[C@@]1([C@H](C[C@H]2O)C[C@@H](CC1)O)C)O)C
thcholstoic,InChIKey=CNWPIIOQKZNXBB-WEPQIVAFSA-M,"InChI=1S/C27H46O5/c1-15(6-5-7-16(2)25(31)32)19-8-9-20-24-21(14-23(30)27(19,20)4)26(3)11-10-18(28)12-17(26)13-22(24)29/h15-24,28-30H,5-14H2,1-4H3,(H,31,32)/p-1/t15-,16-,17+,18-,19-,20+,21+,22-,23+,24?,26?,27?/m1/s1",C[C@H](CCC[C@@H](C)C(=O)[O-])[C@H]1CC[C@H]2C3[C@H](C[C@@H](C12C)O)C1(C)CC[C@H](C[C@H]1C[C@H]3O)O
thf,InChIKey=MSTNYGQPCMXVAQ-RYUDHWBXSA-L,"InChI=1S/C19H23N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,11-12,21,23H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)/p-2/t11-,12-/m0/s1",c1cc(ccc1C(=O)N[C@@H](CCC(=O)[O-])C(=O)O)NC[C@H]1CNc2c(c(nc(=N)[nH]2)[O-])N1
thr_L,InChIKey=AYFVYJQAPQTCCC-GBXIJSLDSA-N,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1",O=C(O)[C@@H](N)[C@H](O)C
thymd,InChIKey=IQFYYKKMVGJFEH-XLPZGREQSA-N,"InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1",[C@@H]1(n2c(=O)[nH]c(=O)c(c2)C)O[C@@H]([C@H](C1)O)CO
tmd,InChIKey=XNPQAJPIVCYYJY-UHFFFAOYSA-M,"InChI=1S/C16H20N4O3S/c1-11(2)18-16(21)20-24(22,23)15-10-17-8-7-14(15)19-13-6-4-5-12(3)9-13/h4-11H,1-3H3,(H3,17,18,19,20,21)/p-1",CC(C)[N-]C(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(C)c1
trp_L,InChIKey=QIVBCDIJIAJPQS-VIFPVBQESA-N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",c1(c[nH]c2c1cccc2)C[C@@H](C(=O)O)N
trpaspasp,InChIKey=VEYXZZGMIBKXCN-KWCYVHTRSA-L,"InChI=1S/C19H22N4O8/c20-11(5-9-8-21-12-4-2-1-3-10(9)12)17(28)22-13(6-15(24)25)18(29)23-14(19(30)31)7-16(26)27/h1-4,8,11,13-14,21H,5-7,20H2,(H,22,28)(H,23,29)(H,24,25)(H,26,27)(H,30,31)/p-2/t11-,13+,14-/m1/s1",c1ccc2c(c1)c(C[C@H](C(=N[C@@H](CC(=O)[O-])C(=N[C@H](CC(=O)[O-])C(=O)O)O)O)N)c[nH]2
trpglyasp,InChIKey=BEWOXKJJMBKRQL-DGCLKSJQSA-M,"InChI=1S/C17H20N4O6/c18-11(5-9-7-19-12-4-2-1-3-10(9)12)16(25)20-8-14(22)21-13(17(26)27)6-15(23)24/h1-4,7,11,13,19H,5-6,8,18H2,(H,20,25)(H,21,22)(H,23,24)(H,26,27)/p-1/t11-,13-/m1/s1",c1ccc2c(c1)c(C[C@H](C(=NCC(=N[C@H](CC(=O)O)C(=O)O)[O-])O)N)c[nH]2
trpilelys,InChIKey=ILDJYIDXESUBOE-UHFFFAOYSA-O,"InChI=1S/C23H35N5O4/c1-3-14(2)20(22(30)27-19(23(31)32)10-6-7-11-24)28-21(29)17(25)12-15-13-26-18-9-5-4-8-16(15)18/h4-5,8-9,13-14,17,19-20,26H,3,6-7,10-12,24-25H2,1-2H3,(H,27,30)(H,28,29)(H,31,32)/p+1",CCC(C)[C@H](C(=N[C@@H](CCCC[NH3+])C(=O)O)O)N=C([C@H](Cc1c[nH]c2ccccc12)N)O
trplys,InChIKey=DZHDVYLBNKMLMB-HIFRSBDPSA-O,"InChI=1S/C17H24N4O3/c18-8-4-3-7-15(17(23)24)21-16(22)13(19)9-11-10-20-14-6-2-1-5-12(11)14/h1-2,5-6,10,13,15,20H,3-4,7-9,18-19H2,(H,21,22)(H,23,24)/p+1/t13-,15+/m1/s1",c1ccc2c(c1)c(C[C@H](C(=N[C@@H](CCCC[NH3+])C(=O)O)O)N)c[nH]2
trpthrile,InChIKey=WBZOZLNLXVBCNW-UHFFFAOYSA-N,"InChI=1S/C21H30N4O5/c1-4-11(2)17(21(29)30)24-20(28)18(12(3)26)25-19(27)15(22)9-13-10-23-16-8-6-5-7-14(13)16/h5-8,10-12,15,17-18,23,26H,4,9,22H2,1-3H3,(H,24,28)(H,25,27)(H,29,30)",CCC(C)[C@@H](C(=O)O)N=C([C@@H]([C@H](C)O)N=C([C@H](Cc1c[nH]c2ccccc12)N)O)O
ttdcrn,InChIKey=PSHXNVGSVNEJBD-LJQANCHMSA-N,"InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1",[C@H](OC(=O)CCCCCCCCCCCCC)(C[N+](C)(C)C)CC(=O)[O-]
tym,InChIKey=DZGWFCGJZKJUFP-UHFFFAOYSA-O,"InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2/p+1",c1cc(ccc1CC[NH3+])O
tyr_L,InChIKey=OUYCCCASQSFEME-QMMMGPOBSA-N,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1",O=C(O)[C@@H](N)Cc1ccc(cc1)O
udp,InChIKey=XCCTYIAWTASOJW-XVFCMESISA-K,"InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/p-3/t4-,6-,7-,8-/m1/s1",c1cn([C@H]2[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)([O-])[O-])O2)O)O)c(=O)nc1[O-]
udpg,InChIKey=HSCJRCZFDFQWRP-JZMIEXBBSA-L,"InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/p-2/t5-,6-,8-,9-,10+,11-,12-,13-,14-/m1/s1",c1cn([C@H]2[C@@H]([C@@H]([C@@H](COP(=O)([O-])OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](CO)O3)O)O)O)O2)O)O)c(=O)nc1[O-]
udpgal,InChIKey=HSCJRCZFDFQWRP-ABVWGUQPSA-L,"InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/p-2/t5-,6-,8+,9-,10+,11-,12-,13-,14-/m1/s1",c1cn([C@H]2[C@@H]([C@@H]([C@@H](COP(=O)([O-])OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@@H](CO)O3)O)O)O)O2)O)O)c(=O)nc1[O-]
ump,InChIKey=DJJCXFVJDGTHFX-XVFCMESISA-L,"InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/p-2/t4-,6-,7-,8-/m1/s1",c1cn([C@H]2[C@@H]([C@@H]([C@@H](COP(=O)([O-])O)O2)O)O)c(=O)nc1[O-]
ura,InChIKey=ISAKRJDGNUQOIC-UHFFFAOYSA-N,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",[nH]1c(=O)[nH]c(=O)cc1
urcan,InChIKey=LOIYMIARKYCTBW-OWOJBTEDSA-M,"InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/p-1/b2-1+",C(=C\C(=O)[O-])/c1cnc[nH]1
uri,InChIKey=DRTQHJPVMGBUCF-XVFCMESISA-N,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",[C@@H]1(n2c(=O)[nH]c(=O)cc2)O[C@@H]([C@H]([C@H]1O)O)CO
utp,InChIKey=PGAVKCOVUIYSFO-XVFCMESISA-J,"InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/p-4/t4-,6-,7-,8-/m1/s1",c1cn([C@H]2[C@@H]([C@@H]([C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O2)O)O)c(=O)nc1[O-]
val_L,InChIKey=KZSNJWFQEVHDMF-BYPYZUCNSA-N,"InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1",O=C(O)[C@@H](N)C(C)C
valval,InChIKey=KRNYOVHEKOBTEF-SFYZADRCSA-N,"InChI=1S/C10H20N2O3/c1-5(2)7(11)9(13)12-8(6(3)4)10(14)15/h5-8H,11H2,1-4H3,(H,12,13)(H,14,15)/t7-,8+/m1/s1",CC(C)[C@H](C(=N[C@@H](C(C)C)C(=O)O)O)N
xan,InChIKey=LRFVTYWOQMYALW-UHFFFAOYSA-N,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",c1(=O)[nH]c(=O)[nH]c2c1nc[nH]2
xmp,InChIKey=DCTLYFZHFGENCW-UUOKFMHZSA-L,"InChI=1S/C10H13N4O9P/c15-5-3(1-22-24(19,20)21)23-9(6(5)16)14-2-11-4-7(14)12-10(18)13-8(4)17/h2-3,5-6,9,15-16H,1H2,(H2,19,20,21)(H2,12,13,17,18)/p-2/t3-,5-,6-,9-/m1/s1",C([C@@H]1[C@H]([C@H]([C@H](n2cnc3c2nc(nc3[O-])[O-])O1)O)O)OP(=O)(O)O
xol24oh,InChIKey=IOWMKBFJCNLRTC-XWXSNNQWSA-N,"InChI=1S/C27H46O2/c1-17(2)25(29)11-6-18(3)22-9-10-23-21-8-7-19-16-20(28)12-14-26(19,4)24(21)13-15-27(22,23)5/h7,17-18,20-25,28-29H,6,8-16H2,1-5H3/t18-,20+,21+,22-,23+,24+,25+,26+,27-/m1/s1",[C@@H]12CC=C3C[C@H](CC[C@@]3([C@H]1CC[C@]1([C@H]2CC[C@@H]1[C@H](C)CC[C@@H](C(C)C)O)C)C)O
xol7ah2al,InChIKey=YWGOKHMOJTZGBN-UGMUFZQESA-N,"InChI=1S/C27H46O3/c1-17(16-28)6-5-7-18(2)21-8-9-22-25-23(11-13-27(21,22)4)26(3)12-10-20(29)14-19(26)15-24(25)30/h16-25,29-30H,5-15H2,1-4H3/t17?,18-,19+,20-,21-,22+,23+,24-,25+,26+,27-/m1/s1",[C@@]12([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@@H](CC4)O)C)CC2)CC[C@@H]1[C@@H](CCCC(C)C=O)C)C
xol7ah3,InChIKey=OQIJRBFRXGIHMI-UGMUFZQESA-N,"InChI=1S/C27H48O3/c1-17(16-28)6-5-7-18(2)21-8-9-22-25-23(11-13-27(21,22)4)26(3)12-10-20(29)14-19(26)15-24(25)30/h17-25,28-30H,5-16H2,1-4H3/t17?,18-,19+,20-,21-,22+,23+,24-,25+,26+,27-/m1/s1",[C@@]12([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@@H](CC4)O)C)CC2)CC[C@@H]1[C@@H](CCCC(C)CO)C)C
xoltetrol,InChIKey=XJZGNVBLVFOSKJ-XZULNKEGSA-N,"InChI=1S/C27H48O4/c1-16(15-28)6-5-7-17(2)20-8-9-21-25-22(14-24(31)27(20,21)4)26(3)11-10-19(29)12-18(26)13-23(25)30/h16-25,28-31H,5-15H2,1-4H3/t16?,17-,18+,19-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1",C1[C@H]2C[C@H]([C@@H]3[C@@H]([C@]2(CC[C@H]1O)C)C[C@H](O)[C@@]1(C)[C@H]3CC[C@@H]1[C@@H](CCCC(C)CO)C)O
xtsn,InChIKey=UBORTCNDUKBEOP-UUOKFMHZSA-N,"InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1",[nH]1c(=O)[nH]c2c(c1=O)ncn2[C@@H]1O[C@H](CO)[C@H]([C@H]1O)O
xu5p_D,InChIKey=FNZLKVNUWIIPSJ-RFZPGFLSSA-L,"InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/p-2/t4-,5-/m1/s1",C(C(=O)[C@H]([C@@H](COP(=O)([O-])[O-])O)O)O
xylt,InChIKey=HEBKCHPVOIAQTA-SCDXWVJYSA-N,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5+",OC[C@@H]([C@H]([C@@H](CO)O)O)O
xylu_L,InChIKey=ZAQJHHRNXZUBTE-WVZVXSGGSA-N,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h3,5-8,10H,1-2H2/t3-,5+/m0/s1",C(O)C(=O)[C@H](O)[C@@H](O)CO
